id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 30_level_0,Unnamed: league,Unnamed: season
4601e194,13,Jordi Alba,ESP,DF,Barcelona,33,1989,15.8,1558,34,299,765,506,39,1558,8,4,50.0,4,50.0,957,3881,2079,42,27,6,7,7,1121,157,Matches,ESP-LALIGA,22-23
4bd414c1,14,Raúl Albiol,ESP,DF,Villarreal,36,1985,23.5,1687,223,856,796,44,9,1687,7,4,57.1,3,42.9,1047,6928,4616,12,10,0,11,5,1152,3,Matches,ESP-LALIGA,22-23
036bba5f,15,Rubén Alcaraz,ESP,MF,Cádiz,31,1991,22.7,1286,64,309,768,224,22,1283,24,12,50.0,10,41.7,715,3713,1587,30,27,3,34,31,775,20,Matches,ESP-LALIGA,22-23
bb08bce9,16,Omar Alderete,PAR,DF,Getafe,25,1996,22.7,1114,118,458,591,81,25,1114,22,17,77.3,5,22.7,529,2843,1937,28,15,2,15,8,533,8,Matches,ESP-LALIGA,22-23
3d7e48ce,17,Iván Alejo,ESP,"MF,FW",Cádiz,27,1995,14.6,590,23,131,185,283,22,590,47,12,25.5,25,53.2,356,2612,1275,52,32,2,38,23,378,103,Matches,ESP-LALIGA,22-23
6c811eb7,18,Carles Aleñá,ESP,"MF,FW",Getafe,24,1998,23.5,1024,17,149,579,312,28,1024,43,24,55.8,13,30.2,608,2796,1235,24,23,2,47,24,728,78,Matches,ESP-LALIGA,22-23
b907d169,19,Alejandro Alfaro,ESP,MF,Elche,20,2002,0.2,2,0,0,1,1,0,2,1,0,0.0,1,100.0,1,6,0,0,1,0,0,0,2,0,Matches,ESP-LALIGA,22-23
acc1aefa,20,Ángel Algobia,ESP,MF,Getafe,23,1999,12.6,626,14,147,390,92,9,626,6,4,66.7,2,33.3,330,1542,716,10,4,3,12,7,387,11,Matches,ESP-LALIGA,22-23
f8405304,21,Mohamed Ali Cho,FRA,"FW,MF",Real Sociedad,18,2004,6.5,281,4,33,106,151,29,281,39,16,41.0,18,46.2,192,1299,704,30,6,14,29,9,204,63,Matches,ESP-LALIGA,22-23
e6697917,22,Domingos André Ribeiro Almeida,POR,MF,Valencia,22,2000,28.2,1685,33,244,820,651,24,1685,90,46,51.1,31,34.4,1049,6244,3196,74,71,3,42,49,1114,71,Matches,ESP-LALIGA,22-23
f4290206,23,Marcos Alonso,ESP,DF,Barcelona,31,1990,13.0,1114,98,402,624,94,11,1114,2,2,100.0,0,0.0,727,4516,2674,26,11,0,8,1,816,12,Matches,ESP-LALIGA,22-23
56bcaaa0,24,Carlos Álvarez,ESP,MF,Sevilla,18,2003,0.1,6,0,0,3,3,0,6,0,0,,0,,2,18,1,0,0,0,1,0,5,1,Matches,ESP-LALIGA,22-23
852ddfb8,25,Gastón Álvarez,URU,DF,Getafe,22,2000,16.7,732,42,218,376,144,8,732,19,8,42.1,9,47.4,254,933,437,11,8,0,13,3,318,27,Matches,ESP-LALIGA,22-23
3ecc11d8,26,Yeray Álvarez,ESP,DF,Athletic Club,27,1995,25.9,1651,161,698,896,74,16,1651,11,6,54.5,1,9.1,898,6084,4073,32,17,1,8,1,915,8,Matches,ESP-LALIGA,22-23
00eba9c9,27,Selim Amallah,MAR,"MF,FW",Valladolid,25,1996,3.0,138,2,21,77,44,11,138,25,11,44.0,12,48.0,80,507,254,11,7,3,6,10,84,9,Matches,ESP-LALIGA,22-23
f3b1d9a2,28,Amath,SEN,"MF,FW",Mallorca,26,1996,13.6,464,12,70,171,229,40,464,34,14,41.2,15,44.1,261,1666,840,33,23,12,41,22,283,69,Matches,ESP-LALIGA,22-23
22721b88,29,Jordan Amavi,FRA,DF,Getafe,28,1994,2.2,119,8,33,65,23,1,119,1,0,0.0,1,100.0,42,255,121,4,5,1,2,0,44,5,Matches,ESP-LALIGA,22-23
ae86d473,30,Marcos André,BRA,"FW,MF",Valencia,25,1996,5.0,125,1,8,50,69,23,125,17,9,52.9,4,23.5,78,353,124,2,3,0,21,5,94,20,Matches,ESP-LALIGA,22-23
fdd26d71,31,Fabrizio Angileri,ARG,DF,Getafe,28,1994,6.5,324,17,88,157,80,3,324,11,4,36.4,6,54.5,123,554,220,4,7,0,4,4,145,14,Matches,ESP-LALIGA,22-23
4a5f2032,32,Josep Antoni Gayá,ESP,"DF,MF",Mallorca,22,2000,1.1,19,10,15,3,1,0,19,0,0,,0,,6,32,2,0,0,0,1,1,4,0,Matches,ESP-LALIGA,22-23
62a583ee,33,José Antonio,ESP,"MF,DF",Cádiz,18,2004,0.5,15,0,2,4,9,0,15,4,1,25.0,1,25.0,13,45,36,2,2,0,2,1,11,2,Matches,ESP-LALIGA,22-23
c93231dc,34,Anuar,MAR,"MF,FW",Valladolid,27,1995,2.3,70,8,20,30,20,8,70,4,2,50.0,0,0.0,37,261,127,6,2,3,7,4,41,4,Matches,ESP-LALIGA,22-23
58afe001,35,Mauro Arambarri,URU,MF,Getafe,26,1995,11.0,514,30,118,304,102,3,514,4,4,100.0,0,0.0,234,1162,503,8,10,0,13,4,248,7,Matches,ESP-LALIGA,22-23
2bef2bca,36,Ronald Araújo,URU,DF,Barcelona,23,1999,20.0,1437,109,487,882,77,29,1437,14,10,71.4,3,21.4,957,5938,3727,29,13,1,9,6,1022,11,Matches,ESP-LALIGA,22-23
a461f098,37,Adu Ares,ESP,"FW,MF",Athletic Club,20,2001,0.9,69,2,5,18,46,3,69,9,5,55.6,2,22.2,51,410,246,8,4,1,1,3,49,19,Matches,ESP-LALIGA,22-23
1e465e70,38,Sergio Arribas,ESP,"MF,FW",Real Madrid,20,2001,0.2,13,1,1,6,6,1,13,0,0,,0,,4,26,17,0,0,0,0,0,8,0,Matches,ESP-LALIGA,22-23
6091cf45,39,Roberto Arroyo,ESP,MF,Valladolid,18,2003,0.2,7,0,1,3,3,1,7,1,1,100.0,0,0.0,8,38,25,1,0,1,1,2,8,4,Matches,ESP-LALIGA,22-23
5d133e96,40,Ricard Artero,ESP,"MF,FW",Girona,19,2003,1.5,68,2,14,36,20,6,68,4,3,75.0,0,0.0,45,217,106,4,4,0,4,3,54,9,Matches,ESP-LALIGA,22-23
759d8dd7,41,Santiago Arzamendia,PAR,"DF,MF",Cádiz,24,1998,5.4,290,23,90,135,70,5,290,6,2,33.3,4,66.7,140,668,349,8,9,2,8,4,142,22,Matches,ESP-LALIGA,22-23
9f0ea33f,42,Sergio Asenjo,ESP,GK,Valladolid,33,1989,10.0,384,327,384,0,0,0,384,0,0,,0,,198,910,556,0,0,0,2,0,153,0,Matches,ESP-LALIGA,22-23
45af8a54,43,Marco Asensio,ESP,"FW,MF",Real Madrid,26,1996,16.0,951,11,66,375,517,71,950,33,23,69.7,7,21.2,609,3688,1856,56,39,11,19,13,725,108,Matches,ESP-LALIGA,22-23
7dcf86f6,44,Iago Aspas,ESP,FW,Celta Vigo,34,1987,31.9,1487,26,111,643,748,145,1484,56,22,39.3,25,44.6,1030,5114,2370,80,58,30,52,46,1199,239,Matches,ESP-LALIGA,22-23
d5dd5f1f,45,Pierre-Emerick Aubameyang,GAB,FW,Barcelona,33,1989,0.1,4,0,1,2,1,1,4,0,0,,0,,2,8,1,0,0,0,0,0,2,0,Matches,ESP-LALIGA,22-23
9fec8860,46,Ludwig Augustinsson,SWE,DF,Mallorca,28,1994,1.5,80,6,28,32,20,2,80,0,0,,0,,39,132,62,0,1,0,0,0,39,6,Matches,ESP-LALIGA,22-23
253a06b9,47,Ezequiel Ávila,ARG,"FW,MF",Osasuna,28,1994,19.0,739,18,83,275,383,61,736,34,17,50.0,14,41.2,422,1922,710,23,18,6,39,18,509,96,Matches,ESP-LALIGA,22-23
bfd381b3,48,Iddrisu Baba,GHA,"MF,DF",Mallorca,26,1996,18.9,773,61,253,476,60,8,773,19,11,57.9,5,26.3,413,1926,498,3,5,0,28,15,398,8,Matches,ESP-LALIGA,22-23
075fe5a3,49,Srđan Babić,SRB,DF,Almería,26,1996,33.3,1640,237,976,633,43,16,1640,8,4,50.0,4,50.0,891,4831,2792,21,13,1,10,3,1013,5,Matches,ESP-LALIGA,22-23
114bbdee,50,Loïc Bade,FRA,DF,Sevilla,22,2000,16.1,1030,117,572,431,34,10,1030,9,6,66.7,2,22.2,609,2716,1276,7,5,0,6,2,648,2,Matches,ESP-LALIGA,22-23
e4346678,51,Édgar Badía,ESP,GK,Elche,30,1992,36.0,1189,1110,1188,2,0,0,1189,0,0,,0,,599,3229,1937,0,0,0,2,0,401,0,Matches,ESP-LALIGA,22-23
518f2234,52,Alex Baena,ESP,"MF,FW",Villarreal,21,2001,21.6,1103,28,152,512,454,66,1103,62,27,43.5,25,40.3,752,3962,1847,50,42,14,41,34,873,110,Matches,ESP-LALIGA,22-23
5ccc9672,53,Alejandro Balde,ESP,DF,Barcelona,18,2003,27.5,1939,40,419,874,672,78,1939,96,50,52.1,36,37.5,1270,7276,4100,96,69,35,41,24,1348,234,Matches,ESP-LALIGA,22-23
1fe67e86,54,Mikel Balenziaga,ESP,DF,Athletic Club,34,1988,1.3,77,2,14,39,25,0,77,1,1,100.0,0,0.0,29,100,50,0,2,0,0,1,41,6,Matches,ESP-LALIGA,22-23
cee88597,55,Iván Balliu,ALB,DF,Rayo Vallecano,30,1992,35.9,2116,88,503,925,695,26,2116,31,11,35.5,12,38.7,1021,5129,2879,75,51,4,22,9,1150,147,Matches,ESP-LALIGA,22-23
35f6db55,56,Léo Baptistão,BRA,"FW,MF",Almería,29,1992,19.2,789,16,158,391,262,61,789,36,14,38.9,16,44.4,465,2611,1484,38,31,9,56,17,525,83,Matches,ESP-LALIGA,22-23
03049c8c,57,Keidi Bare,ALB,MF,Espanyol,24,1997,5.6,336,15,67,207,62,5,336,6,2,33.3,3,50.0,181,1012,439,6,13,1,6,3,214,11,Matches,ESP-LALIGA,22-23
aad53e64,58,Kike Barja,ESP,"FW,MF",Osasuna,25,1997,14.6,674,6,65,199,413,55,674,89,39,43.8,44,49.4,459,3154,1499,61,28,18,44,25,498,185,Matches,ESP-LALIGA,22-23
200e89e1,59,Ander Barrenetxea,ESP,"FW,DF",Real Sociedad,20,2001,9.8,544,14,110,213,232,41,544,63,34,54.0,25,39.7,328,2099,994,36,15,17,36,18,348,72,Matches,ESP-LALIGA,22-23
45736cec,60,Pablo Barrios,ESP,MF,Atlético Madrid,19,2003,8.0,554,12,106,314,140,12,554,30,15,50.0,12,40.0,320,1795,690,16,10,3,15,10,405,27,Matches,ESP-LALIGA,22-23
d637fc22,61,Rodrigo Battaglia,ARG,MF,Mallorca,31,1991,7.6,310,28,114,170,27,6,310,3,0,0.0,1,33.3,136,665,268,3,4,0,5,6,164,3,Matches,ESP-LALIGA,22-23
d8712bf9,62,Bebé,CPV,FW,Rayo Vallecano,32,1990,0.7,52,0,1,19,36,0,52,8,3,37.5,4,50.0,37,344,154,5,8,0,6,3,34,10,Matches,ESP-LALIGA,22-23
f874dd44,63,Héctor Bellerín,ESP,DF,Barcelona,27,1995,1.6,107,1,17,50,41,5,107,4,3,75.0,1,25.0,54,271,159,2,3,1,1,0,66,6,Matches,ESP-LALIGA,22-23
ed5c5fa3,64,Fran Beltrán,ESP,MF,Celta Vigo,23,1999,31.7,2062,62,454,1253,366,11,2062,22,16,72.7,6,27.3,1239,6158,2685,27,45,4,26,17,1354,33,Matches,ESP-LALIGA,22-23
50cbc806,65,Iker Benito,ESP,"FW,MF",Osasuna,19,2002,2.0,66,4,19,24,26,3,66,9,3,33.3,5,55.6,34,371,245,9,6,2,3,2,35,15,Matches,ESP-LALIGA,22-23
70d74ece,66,Karim Benzema,FRA,FW,Real Madrid,34,1987,22.6,1284,7,56,457,776,175,1276,44,20,45.5,22,50.0,796,3734,1900,72,43,31,32,28,1092,157,Matches,ESP-LALIGA,22-23
b6e50615,67,Yuri Berchiche,ESP,DF,Athletic Club,32,1990,26.7,1865,92,478,899,506,24,1865,30,12,40.0,15,50.0,966,4831,2537,59,45,3,22,14,1047,95,Matches,ESP-LALIGA,22-23
dc1c2fce,68,Álex Berenguer,ESP,FW,Athletic Club,27,1995,25.5,1298,22,135,390,794,117,1298,85,37,43.5,44,51.8,716,4451,2024,73,54,35,63,39,848,249,Matches,ESP-LALIGA,22-23
697295b1,69,Pedro Bigas,ESP,DF,Elche,31,1990,22.4,1302,174,681,569,63,19,1302,8,5,62.5,3,37.5,722,3899,2273,19,13,0,13,4,766,3,Matches,ESP-LALIGA,22-23
47c609d5,70,El Bilal Touré,MLI,FW,Almería,20,2001,14.0,407,26,46,196,172,53,407,17,6,35.3,9,52.9,201,1136,519,18,16,9,44,9,261,51,Matches,ESP-LALIGA,22-23
506daeac,71,Antonio Blanco,ESP,MF,Cádiz,22,2000,1.8,82,4,20,46,16,0,82,1,0,0.0,1,100.0,40,166,57,1,1,0,2,3,53,2,Matches,ESP-LALIGA,22-23
1657f448,72,Lautaro Blanco,ARG,"DF,MF",Elche,23,1999,9.7,494,12,127,163,209,6,494,23,10,43.5,13,56.5,261,1869,890,41,20,1,12,3,281,76,Matches,ESP-LALIGA,22-23
0da6a13e,73,Theo Bongonda,COD,"MF,FW",Cádiz,26,1995,21.5,766,17,118,282,387,55,765,98,40,40.8,42,42.9,480,3985,2088,74,47,20,57,26,497,105,Matches,ESP-LALIGA,22-23
f6798fc3,74,Yassine Bounou,MAR,GK,Sevilla,31,1991,23.9,1011,766,995,17,0,0,1011,1,1,100.0,0,0.0,596,2682,1374,0,0,0,4,0,566,0,Matches,ESP-LALIGA,22-23
d49f3e6b,75,Lucas Boyé,ARG,FW,Elche,26,1996,27.4,1121,50,107,585,456,116,1120,130,78,60.0,48,36.9,720,3507,1434,58,33,25,139,85,810,160,Matches,ESP-LALIGA,22-23
fd771f95,76,Martin Braithwaite,DEN,"FW,MF",Espanyol,31,1991,27.3,696,10,55,287,362,75,696,53,17,32.1,26,49.1,410,2073,983,32,29,11,52,19,514,126,Matches,ESP-LALIGA,22-23
4accb7e0,77,Darko Brašanac,SRB,MF,Osasuna,30,1992,11.6,489,12,79,245,171,28,489,10,4,40.0,3,30.0,246,1254,668,18,14,0,20,10,292,36,Matches,ESP-LALIGA,22-23
10072610,78,Claudio Bravo,CHI,GK,Betis,39,1983,12.0,414,333,412,3,0,0,414,0,0,,0,,208,1175,724,0,0,0,0,0,144,0,Matches,ESP-LALIGA,22-23
8f3565b3,79,Ante Budimir,CRO,FW,Osasuna,31,1991,20.0,563,18,36,254,281,118,563,34,16,47.1,14,41.2,259,1199,449,23,16,10,62,27,398,98,Matches,ESP-LALIGA,22-23
c5642098,80,Manu Bueno,ESP,MF,Sevilla,18,2004,1.7,86,3,25,52,10,0,86,3,1,33.3,2,66.7,48,261,69,0,2,0,1,0,49,1,Matches,ESP-LALIGA,22-23
edc98fac,81,Santiago Bueno,URU,DF,Girona,23,1998,33.4,2098,194,1016,1038,54,17,2098,4,2,50.0,0,0.0,1305,7395,4721,30,13,0,6,1,1447,4,Matches,ESP-LALIGA,22-23
5ab0ea87,82,Sergio Busquets,ESP,MF,Barcelona,34,1988,26.0,2172,62,387,1427,373,14,2172,16,11,68.8,3,18.8,1279,5074,2594,26,32,1,19,12,1551,32,Matches,ESP-LALIGA,22-23
69cbc8b6,83,Leandro Cabrera,URU,DF,Espanyol,31,1991,29.7,1642,198,723,802,125,40,1642,9,6,66.7,2,22.2,763,3158,1406,13,9,1,9,5,893,8,Matches,ESP-LALIGA,22-23
fe05804b,84,Cala,ESP,DF,Cádiz,32,1989,1.5,59,13,37,21,1,1,59,0,0,,0,,19,59,8,0,0,0,0,1,22,0,Matches,ESP-LALIGA,22-23
41b3069f,85,Fernando Calero,ESP,"DF,MF",Espanyol,26,1995,17.9,944,83,377,499,77,14,944,3,1,33.3,2,66.7,454,1933,951,9,8,1,12,6,518,4,Matches,ESP-LALIGA,22-23
af34f10d,86,Alexander Callens,PER,DF,Girona,30,1992,1.3,111,11,53,53,5,0,111,0,0,,0,,76,361,213,5,3,0,2,1,72,1,Matches,ESP-LALIGA,22-23
7b9c2d84,87,Eduardo Camavinga,FRA,"MF,DF",Real Madrid,19,2002,22.3,1770,51,372,942,485,39,1770,71,38,53.5,25,35.2,1162,6589,3684,69,77,12,39,28,1326,99,Matches,ESP-LALIGA,22-23
873619c6,88,Sergio Camello,ESP,FW,Rayo Vallecano,21,2001,26.7,782,29,51,337,406,101,782,46,18,39.1,24,52.2,483,2631,1053,40,36,17,71,35,561,122,Matches,ESP-LALIGA,22-23
a6de370d,89,Sergio Canales,ESP,"FW,MF",Betis,31,1991,26.7,1677,13,180,745,781,54,1676,54,28,51.9,19,35.2,1051,6475,3161,82,69,5,55,41,1275,150,Matches,ESP-LALIGA,22-23
37f1cf47,90,Ander Capa,ESP,DF,Athletic Club,30,1992,1.2,110,2,24,50,37,2,110,3,2,66.7,1,33.3,53,406,193,5,9,1,3,2,56,7,Matches,ESP-LALIGA,22-23
5acc4a10,91,Étienne Capoue,FRA,MF,Villarreal,34,1988,21.7,1211,40,199,726,301,24,1211,62,31,50.0,22,35.5,782,4150,2035,45,27,10,26,13,948,72,Matches,ESP-LALIGA,22-23
c4b888df,92,Isaac Carcelen,ESP,DF,Cádiz,29,1993,24.4,1212,119,438,550,239,12,1212,21,14,66.7,6,28.6,494,2387,1410,33,18,3,18,18,550,62,Matches,ESP-LALIGA,22-23
688b96e3,93,Juan Carlos,ESP,GK,Girona,34,1988,10.0,356,324,355,1,0,0,356,0,0,,0,,212,903,476,0,0,0,0,0,188,0,Matches,ESP-LALIGA,22-23
5b93209a,94,José Carlos Lazo,ESP,"MF,FW",Almería,26,1996,0.2,8,0,1,2,5,1,8,1,1,100.0,0,0.0,7,44,9,0,0,0,2,0,7,3,Matches,ESP-LALIGA,22-23
5b93209a,95,José Carlos Lazo,ESP,"MF,FW",Espanyol,26,1996,1.8,70,6,24,14,32,4,70,5,1,20.0,4,80.0,34,215,103,2,5,0,3,4,33,10,Matches,ESP-LALIGA,22-23
2dce876a,96,Carmona,ESP,"MF,DF",Elche,20,2002,6.5,265,20,83,93,92,14,265,20,9,45.0,8,40.0,143,814,338,8,10,6,12,4,116,27,Matches,ESP-LALIGA,22-23
2dce876a,97,Carmona,ESP,DF,Sevilla,20,2002,5.9,400,33,147,196,60,6,400,6,2,33.3,3,50.0,227,935,526,9,11,2,11,2,249,8,Matches,ESP-LALIGA,22-23
de39485a,98,Yannick Carrasco,BEL,"DF,MF",Atlético Madrid,28,1993,25.7,1404,32,230,456,745,160,1403,124,60,48.4,51,41.1,822,6278,3577,146,58,71,52,34,922,264,Matches,ESP-LALIGA,22-23
4958bfb2,99,Dani Carvajal,ESP,DF,Real Madrid,30,1992,19.8,1512,85,412,580,526,39,1512,17,9,52.9,5,29.4,864,3105,1547,22,30,3,23,7,1049,147,Matches,ESP-LALIGA,22-23
dee86451,100,William Carvalho,POR,MF,Betis,30,1992,27.1,1979,40,303,1323,370,37,1979,52,29,55.8,17,32.7,1276,5717,2667,46,43,7,23,27,1591,52,Matches,ESP-LALIGA,22-23
4d224fe8,101,Casemiro,BRA,MF,Real Madrid,30,1992,0.1,11,1,3,8,0,0,11,0,0,,0,,7,20,6,0,0,0,1,0,7,0,Matches,ESP-LALIGA,22-23
da76bab4,102,Valentín Castellanos,ARG,FW,Girona,23,1998,28.9,672,28,65,278,343,123,671,43,14,32.6,21,48.8,361,1903,923,30,27,11,46,22,478,128,Matches,ESP-LALIGA,22-23
130a7a3f,103,Samu Castillejo,ESP,"FW,MF",Valencia,27,1995,15.1,840,2,81,345,422,49,840,65,23,35.4,33,50.8,561,3278,1701,54,41,11,43,28,604,115,Matches,ESP-LALIGA,22-23
274ab13c,104,Catena,ESP,DF,Rayo Vallecano,27,1994,34.5,2120,282,1160,930,41,24,2120,2,2,100.0,0,0.0,1220,5620,2913,8,5,0,11,6,1348,2,Matches,ESP-LALIGA,22-23
527f063d,105,Edinson Cavani,URU,FW,Valencia,35,1987,16.1,476,13,54,217,208,54,473,10,4,40.0,5,50.0,230,904,316,8,7,3,30,9,356,53,Matches,ESP-LALIGA,22-23
c0617e2b,106,Dani Ceballos,ESP,MF,Real Madrid,25,1996,17.4,1690,29,258,986,465,34,1690,66,40,60.6,22,33.3,1243,6885,3318,60,52,7,19,26,1366,60,Matches,ESP-LALIGA,22-23
ae852b7d,107,Álex Centelles,ESP,DF,Almería,24,1997,12.5,686,55,269,244,180,7,686,14,6,42.9,7,50.0,341,1561,854,17,11,1,11,6,368,48,Matches,ESP-LALIGA,22-23
5e1028e5,108,Franco Cervi,ARG,"MF,DF",Celta Vigo,28,1994,21.0,1143,16,219,496,437,50,1143,51,21,41.2,22,43.1,637,3430,1526,45,38,8,30,16,650,113,Matches,ESP-LALIGA,22-23
63c5e56b,109,Pep Chavarría,ESP,"FW,MF",Rayo Vallecano,24,1998,4.1,229,8,37,75,120,8,229,16,7,43.8,8,50.0,113,658,365,13,6,1,7,4,122,25,Matches,ESP-LALIGA,22-23
873ce3a2,110,Pape Cheikh Diop,SEN,MF,Elche,24,1997,0.4,20,2,7,13,0,0,20,1,0,0.0,1,100.0,13,67,26,0,0,0,0,1,14,0,Matches,ESP-LALIGA,22-23
1cb49278,111,Andreas Christensen,DEN,DF,Barcelona,26,1996,19.6,1652,127,645,962,50,13,1652,2,0,0.0,2,100.0,1170,5841,3232,18,15,0,10,1,1257,5,Matches,ESP-LALIGA,22-23
b8a642fc,112,Samuel Chukwueze,NGA,"FW,MF",Villarreal,23,1999,26.0,1241,15,131,437,696,143,1241,178,86,48.3,76,42.7,876,6197,3639,133,63,71,66,29,974,261,Matches,ESP-LALIGA,22-23
2475cf9b,113,Chumi,ESP,DF,Almería,23,1999,16.5,970,105,519,363,93,8,970,16,7,43.8,9,56.3,532,2429,1057,13,6,1,11,8,577,10,Matches,ESP-LALIGA,22-23
ec1a731e,114,Víctor Chust,ESP,DF,Cádiz,22,2000,10.7,533,71,291,237,13,6,533,3,1,33.3,2,66.7,246,1462,718,4,2,1,2,1,305,2,Matches,ESP-LALIGA,22-23
9a0408b6,115,Pathé Ciss,SEN,"MF,DF",Rayo Vallecano,28,1994,14.2,891,57,243,543,114,19,891,11,5,45.5,5,45.5,480,2279,1032,10,16,1,14,13,518,5,Matches,ESP-LALIGA,22-23
33a61a52,116,Carlos Clerc,ESP,"DF,MF",Elche,30,1992,29.3,1714,131,596,761,370,25,1714,56,26,46.4,23,41.1,884,4694,2204,51,40,2,28,10,950,91,Matches,ESP-LALIGA,22-23
85dace26,117,Álex Collado,ESP,MF,Elche,23,1999,8.1,442,10,58,202,189,19,442,31,15,48.4,15,48.4,294,2052,943,24,23,6,16,9,334,43,Matches,ESP-LALIGA,22-23
b3f62bfc,118,Diego Collado,ESP,FW,Villarreal,21,2001,0.1,8,0,0,2,6,1,8,0,0,,0,,3,9,4,0,0,0,0,0,6,3,Matches,ESP-LALIGA,22-23
15937e17,119,Eray Cömert,SUI,DF,Valencia,24,1998,18.6,1129,162,598,510,33,10,1129,2,2,100.0,0,0.0,680,3720,2119,6,9,1,1,0,691,1,Matches,ESP-LALIGA,22-23
5ae499d0,120,Santi Comesaña,ESP,MF,Rayo Vallecano,25,1996,27.2,1544,34,229,927,405,58,1544,58,35,60.3,18,31.0,830,4235,2292,40,43,8,38,34,1010,58,Matches,ESP-LALIGA,22-23
0f26ffd7,121,Copete,ESP,DF,Mallorca,22,1999,24.5,1166,155,575,538,67,17,1166,21,19,90.5,2,9.5,591,2474,1444,14,13,1,10,6,633,3,Matches,ESP-LALIGA,22-23
a6951bf8,122,Francis Coquelin,FRA,MF,Villarreal,31,1991,8.3,391,17,63,224,107,18,391,6,2,33.3,2,33.3,200,885,399,11,11,1,18,14,286,27,Matches,ESP-LALIGA,22-23
fb938d24,123,Jesús Corona,MEX,FW,Sevilla,29,1993,1.2,58,1,10,22,27,7,58,7,3,42.9,4,57.1,44,219,109,3,3,1,5,2,47,9,Matches,ESP-LALIGA,22-23
01eb744d,124,Ángel Correa,ARG,"FW,MF",Atlético Madrid,27,1995,16.2,738,11,84,283,379,119,738,59,23,39.0,33,55.9,472,2244,971,44,20,24,58,31,568,142,Matches,ESP-LALIGA,22-23
