id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 29_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,league,season
5bc43860,1,Brenden Aaronson,USA,MF,RB Salzburg,19,2000,2,119,60,66.1,1.3,2,60,0,0,,0,0.0,1,2,-1,-0.76,2.19,2.2,1.9,0.3,0.25,1.29,Matches,UEL,20-21
c2304da8,2,Hatem Abd Elhamed,ISR,DF,Celtic,29,1991,3,212,71,39.3,2.4,2,90,2,1,32,0,0.75,4,10,-6,-2.55,-1.72,2.7,5.7,-3.0,-1.28,-0.73,Matches,UEL,20-21
7ecc9dee,3,Shehu Abdullahi,NGA,"FW,MF",AC Omonia,27,1993,4,262,66,48.5,2.9,2,74,1,2,58,2,0.75,1,7,-6,-2.06,-1.74,3.4,5.6,-2.3,-0.78,-0.13,Matches,UEL,20-21
4c07f0e8,4,Anicet Abel,MAD,MF,Ludogorets,30,1990,6,327,55,60.6,3.6,4,76,2,2,11,0,0.0,5,12,-7,-1.93,0.19,3.6,10.8,-7.2,-1.98,0.76,Matches,UEL,20-21
c2a6033c,5,Zakaria Aboukhlal,MAR,"MF,FW",AZ Alkmaar,20,2000,5,175,35,32.4,1.9,1,81,0,4,24,0,1.0,1,3,-2,-1.03,-2.01,3.5,3.7,-0.2,-0.09,0.49,Matches,UEL,20-21
c603091a,6,Joel Abu Hanna,ISR,DF,Zorya Luhansk,22,1998,5,364,73,67.4,4.0,4,90,4,1,4,1,1.2,6,6,0,0.0,2.56,4.2,7.0,-2.8,-0.7,0.19,Matches,UEL,20-21
74510b8f,7,Elton Acolatse,NED,"FW,MF",Be'er Sheva,25,1995,3,263,88,48.7,2.9,3,88,0,0,,1,2.14,5,6,-1,-0.34,1.28,3.1,4.9,-1.8,-0.62,0.71,Matches,UEL,20-21
dbc74497,8,Denis Adamov,RUS,GK,Krasnodar,22,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches,UEL,20-21
22919e97,9,Sargis Adamyan,ARM,"FW,DF",Hoffenheim,27,1993,4,103,26,14.3,1.1,0,,0,4,26,1,1.75,4,4,0,0.0,-1.9,4.5,2.9,1.6,1.42,-0.04,Matches,UEL,20-21
ee926a02,10,Arijan Ademi,MKD,MF,Dinamo Zagreb,29,1991,12,1040,87,93.7,11.6,12,87,7,0,,0,2.0,15,7,8,0.69,-0.59,13.2,13.9,-0.7,-0.06,-1.13,Matches,UEL,20-21
501055d8,11,Karim Adeyemi,GER,"FW,MF",RB Salzburg,18,2002,2,61,31,33.9,0.7,0,,0,2,31,0,0.0,0,2,-2,-2.95,-2.19,0.7,1.4,-0.7,-1.04,-1.29,Matches,UEL,20-21
f9c927de,12,Michel Aebischer,SUI,MF,Young Boys,23,1997,9,576,64,64.0,6.4,6,83,3,3,27,0,1.78,10,11,-1,-0.16,-0.43,9.2,11.3,-2.1,-0.33,-0.36,Matches,UEL,20-21
b3de00a7,13,Stanislav Agkatsev,RUS,GK,Krasnodar,18,2002,1,90,90,50.0,1.0,1,90,1,0,,0,0.0,0,1,-1,-1.0,0.0,0.5,0.6,0.0,-0.02,0.67,Matches,UEL,20-21
