id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 26_level_0,Unnamed: league,Unnamed: season
fa4cabd1,21,Jan Olschowsky,GER,GK,Gladbach,20,2001,4,4,360,4.0,11,2.75,31,20,67.7,1,1,2,0,0.0,1,1,0,0,0.0,Matches,GER-BL1,22-23
c631f952,22,Jonas Omlin,SUI,GK,Gladbach,28,1994,15,15,1290,14.3,18,1.26,56,38,71.4,5,4,6,5,33.3,2,2,0,0,0.0,Matches,GER-BL1,22-23
0a1cb833,23,Jiří Pavlenka,CZE,GK,Werder Bremen,30,1992,33,33,2908,32.3,61,1.89,170,110,65.3,10,5,18,4,12.1,3,2,1,0,33.3,Matches,GER-BL1,22-23
b90c4a43,24,Diant Ramaj,GER,GK,Eint Frankfurt,20,2001,1,1,90,1.0,1,1.0,5,4,80.0,0,1,0,0,0.0,0,0,0,0,,Matches,GER-BL1,22-23
9f941969,25,Manuel Riemann,GER,GK,Bochum,33,1988,34,34,3060,34.0,72,2.12,200,128,68.0,10,5,19,5,14.7,14,8,3,3,27.3,Matches,GER-BL1,22-23
a70b8345,26,Frederik Rønnow,DEN,GK,Union Berlin,29,1992,29,29,2610,29.0,27,0.93,119,92,81.5,16,7,6,11,37.9,5,5,0,0,0.0,Matches,GER-BL1,22-23
87436846,27,Marvin Schwäbe,GER,GK,Köln,27,1995,34,34,3060,34.0,54,1.59,129,77,61.2,10,12,12,6,17.6,5,4,1,0,20.0,Matches,GER-BL1,22-23
0d55d942,28,Alexander Schwolow,GER,GK,Schalke 04,30,1992,23,22,2035,22.6,58,2.57,138,80,60.9,4,4,14,2,9.1,4,4,0,0,0.0,Matches,GER-BL1,22-23
0d8a37c2,29,Tobias Sippel,GER,GK,Gladbach,34,1988,6,5,510,5.7,12,2.12,33,21,66.7,1,1,3,1,20.0,1,1,0,0,0.0,Matches,GER-BL1,22-23
420c18a1,30,Yann Sommer,SUI,GK,Gladbach,33,1988,10,10,900,10.0,14,1.4,60,47,80.0,4,4,2,3,30.0,2,2,0,0,0.0,Matches,GER-BL1,22-23
420c18a1,31,Yann Sommer,SUI,GK,Bayern Munich,33,1988,19,19,1710,19.0,25,1.32,55,30,67.3,11,4,4,5,26.3,7,7,0,0,0.0,Matches,GER-BL1,22-23
ce17b5eb,32,Kevin Trapp,GER,GK,Eint Frankfurt,32,1990,33,33,2970,33.0,51,1.55,130,80,62.3,13,10,10,6,18.2,2,2,0,0,0.0,Matches,GER-BL1,22-23
7d3e7da6,33,Sven Ulreich,GER,GK,Bayern Munich,33,1988,3,3,270,3.0,2,0.67,8,5,75.0,3,0,0,2,66.7,1,0,1,0,100.0,Matches,GER-BL1,22-23
5c4bf6ba,34,Robin Zentner,GER,GK,Mainz 05,27,1994,26,26,2340,26.0,39,1.5,109,69,67.0,9,8,9,7,26.9,5,3,1,1,25.0,Matches,GER-BL1,22-23
9b688ae1,35,Michael Zetterer,GER,GK,Werder Bremen,27,1995,2,1,152,1.7,3,1.78,14,11,78.6,0,1,0,0,0.0,0,0,0,0,,Matches,GER-BL1,22-23
