id,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 24_level_0,Unnamed: league,Unnamed: season
,Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,league,season
5bc43860,1,Brenden Aaronson,USA,MF,RB Salzburg,19,2000,1.3,4,3.03,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,UEL,20-21
c2304da8,2,Hatem Abd Elhamed,ISR,DF,Celtic,29,1991,2.4,2,0.85,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,UEL,20-21
7ecc9dee,3,Shehu Abdullahi,NGA,"FW,MF",AC Omonia,27,1993,2.9,2,0.68,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,UEL,20-21
4c07f0e8,4,Anicet Abel,MAD,MF,Ludogorets,30,1990,3.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,UEL,20-21
c2a6033c,5,Zakaria Aboukhlal,MAR,"MF,FW",AZ Alkmaar,20,2000,1.9,5,2.59,2,0,0,1,2,0,0,0.0,0,0,0,0,0,0,Matches,UEL,20-21
c603091a,6,Joel Abu Hanna,ISR,DF,Zorya Luhansk,22,1998,4.0,4,0.99,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches,UEL,20-21
74510b8f,7,Elton Acolatse,NED,"FW,MF",Be'er Sheva,25,1995,2.9,5,1.71,2,0,3,0,0,0,2,0.68,0,0,2,0,0,0,Matches,UEL,20-21
22919e97,8,Sargis Adamyan,ARM,"FW,DF",Hoffenheim,27,1993,1.1,6,5.19,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches,UEL,20-21
ee926a02,9,Arijan Ademi,MKD,MF,Dinamo Zagreb,29,1991,11.6,29,2.51,24,0,3,1,0,1,6,0.52,5,0,1,0,0,0,Matches,UEL,20-21
501055d8,10,Karim Adeyemi,GER,"FW,MF",RB Salzburg,18,2002,0.7,2,2.95,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,UEL,20-21
f9c927de,11,Michel Aebischer,SUI,MF,Young Boys,23,1997,6.4,25,3.91,17,6,1,1,0,0,3,0.47,1,2,0,0,0,0,Matches,UEL,20-21
b3de00a7,12,Stanislav Agkatsev,RUS,GK,Krasnodar,18,2002,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,UEL,20-21
c86c0fab,13,Jonathan Agudelo,COL,"FW,MF",Be'er Sheva,27,1992,2.1,2,0.94,2,0,0,0,0,0,1,0.47,1,0,0,0,0,0,Matches,UEL,20-21
3ff205d5,14,Ahmed Ahmedov,BUL,"MF,FW",CSKA Sofia,25,1995,0.6,1,1.53,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,UEL,20-21
a8c0acb7,15,Kristoffer Ajer,NOR,DF,Celtic,22,1998,4.5,4,0.88,4,0,0,0,0,0,1,0.22,1,0,0,0,0,0,Matches,UEL,20-21
2b1c4abd,16,Albian Ajeti,SUI,FW,Celtic,23,1997,1.8,4,2.21,3,0,0,1,0,0,2,1.1,2,0,0,0,0,0,Matches,UEL,20-21
e0d3e18d,17,Ilzat Akhmetov,RUS,"MF,FW",CSKA Moscow,22,1997,2.0,9,4.55,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches,UEL,20-21
